city,companyId,companySize,businessZones,firstType,secondType,education,industryField,positionId,positionAdvantage,positionName,positionLables,salary,workYear
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",2529828,技术大牛云集,数据仓库（高级）研发工程师,"['数据仓库', '后端开发', '数据']",25k-50k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,DBA,本科,"移动互联网,O2O",2290509,免费班车股票期权带薪年假绩效奖金五险一金,数据仓库高级工程师/技术专家,"['数据仓库', '数据']",20k-40k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",2548090,核心部门，平台大，待遇优，发展空间大,高级数据仓库研发工程师,"['数据仓库', '数据']",15k-30k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",1313533,成长空间大，业务量级大,资深数据仓库专家,"['数据仓库', '数据']",20k-40k,3-5年
北京,50702,2000人以上,,技术,DBA,本科,"移动互联网,O2O",2455212,核心业务部门，用户量庞大,数据仓库工程师,"['数据仓库', '数据']",20k-35k,3-5年
北京,50702,2000人以上,"['望京', '大山子', '花家地']",技术,DBA,本科,"移动互联网,O2O",2167419,股票期权,数据仓库高级工程师/技术专家,"['数据仓库', '数据']",15k-30k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",1914295,免费班车股票期权带薪年假绩效奖金五险一金,数据仓库高级工程师,"['数据仓库', '数据']",18k-33k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",技术,后端开发,本科,移动互联网,1638760,期权激励，六险一金，BAT团队，福利最全,【滴滴社招】【大数据--算法研究员】--北京,"['大数据', '数据', '算法']",20k-40k,3-5年
北京,89541,2000人以上,"['上地', '西二旗', '马连洼']",技术,企业软件,本科,"移动互联网,电子商务",1898940,薪酬高,引擎数据工程师-巴士业务(J12200),['数据'],20k-40k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",技术,后端开发,本科,移动互联网,1638759,期权激励，六险一金，BAT团队，福利最全,【滴滴社招】【大数据---资深算法工程师/架构师】--北京,"['大数据', '架构师', '数据', '算法']",20k-40k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",技术,后端开发,本科,移动互联网,1393776,期权激励，六险一金，靠谱团队，福利最全,数据仓库工程师/架构师,"['数据仓库', '架构师', '数据']",20k-40k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",技术,后端开发,本科,移动互联网,1601676,期权激励，六险一金，BAT团队，福利最全,数据仓库工程师/架构师（杭州）,"['数据仓库', '架构师', '数据']",20k-30k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",2522743,核心部门，平台大，待遇优，发展空间大,高级数据仓库,"['数据仓库', '数据']",15k-30k,3-5年
北京,50702,2000人以上,"['大山子', '望京', '酒仙桥']",产品,产品经理/产品设计师,本科,"移动互联网,O2O",2373333,美团&amp;点评美食频道，根基业务,高级数据分析/数据策略,"['数据分析', '策略', '数据']",18k-28k,3-5年
北京,2474,500-2000人,"['上地', '西二旗', '马连洼']",技术,后端开发,本科,移动互联网,1354569,期权激励，六险一金，靠谱团队，福利最全,数据仓库工程师/架构师,"['数据仓库', '架构师', '数据']",22k-44k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",产品,产品经理/产品设计师,本科,"移动互联网,O2O",2548286,核心部门，平台大，待遇优，发展空间大,数据产品经理,"['产品经理', '产品', '数据']",15k-30k,3-5年
北京,50702,2000人以上,,技术,DBA,本科,"移动互联网,O2O",2328222,免费班车股票期权带薪年假绩效奖金五险一金,数据仓库技术专家,"['数据仓库', '数据']",20k-33k,3-5年
北京,50702,2000人以上,"['望京', '大山子', '花家地']",技术,后端开发,本科,"移动互联网,O2O",2537681,知名互联网公司、大平台,资深数据仓库专家/资深经理,"['数据仓库', '数据']",30k-50k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",2400155,核心部门，平台大，待遇优，发展空间大,业务数据研发工程师,['数据'],15k-30k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",2470642,福利好，有发展前景,地图数据平台高级研发工程师,"['平台', '数据']",25k-35k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",技术,后端开发,本科,移动互联网,1597940,期权激励，六险一金，BAT团队，福利最全,大数据--算法研究员,"['大数据', '数据', '算法']",20k-40k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",技术,后端开发,本科,移动互联网,1393784,期权激励，六险一金，靠谱团队，福利最全,数据平台工程师/架构师,"['平台', '架构师', '数据']",20k-40k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",1385452,福利待遇好，晋升空间大,美团网-外卖部门招聘：业务数据开发,"['大数据', '招聘', '数据库', '数据']",15k-25k,3-5年
北京,2474,500-2000人,,技术,后端开发,本科,移动互联网,2064866,六险一金，期权激励，未来的一站式出行平台,数据平台工程师/架构师,"['平台', '架构师', '数据']",30k-50k,3-5年
北京,50702,2000人以上,,产品,产品经理,本科,"移动互联网,O2O",2425530,良好的平台，优秀的团队,高级数据产品经理,"['产品经理', '产品', '数据']",20k-35k,3-5年
北京,50702,2000人以上,,运营,运营,本科,"移动互联网,O2O",1958113,美团外卖,数据分析师（销售预算）（外卖事业部-北京总部）,"['分析师', '销售', '数据分析', '数据']",10k-15k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",2470659,福利好，有发展前景,地图数据融合策略研发工程师,"['策略', '数据']",25k-35k,3-5年
北京,50702,2000人以上,['望京'],技术,后端开发,本科,"移动互联网,O2O",2543296,广阔空间快速成长，高薪期权,数据仓库高级工程师/技术专家,"['数据仓库', '数据']",20k-40k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",产品,产品经理/产品设计师,本科,"移动互联网,O2O",2548113,核心部门，平台大，待遇优，发展空间大,数据产品经理,"['产品经理', '产品', '数据']",15k-30k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,数据开发,本科,"移动互联网,O2O",2540531,平台大 发展好 技术氛围好,数据平台研发工程师（工具链方向）,"['平台', '数据挖掘', '数据']",15k-30k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",市场与销售,投资,不限,"移动互联网,O2O",2033585,免费班车股票期权带薪年假绩效奖金五险一金,数据分析,"['数据分析', '数据']",15k-30k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",技术,后端开发,本科,移动互联网,2368441,期权激励，六险一金，靠谱团队，福利最全,高级数据分析工程师,"['数据分析', '数据']",20k-40k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",技术,DBA,本科,移动互联网,2349906,发展平台大 福利待遇好,数据工程师-巴士(J11410),['数据'],20k-35k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",2548217,核心部门，平台大，待遇优，发展空间大,支付平台-数据仓库开发工程师,"['支付', '数据仓库', '平台', '数据']",15k-30k,3-5年
北京,50702,2000人以上,"['大山子', '望京', '酒仙桥']",产品,产品经理/产品设计师,本科,"移动互联网,O2O",2461138,核心业务，美团&amp;点评餐饮/美食业务,数据产品经理,"['产品经理', '产品', '数据']",18k-28k,3-5年
北京,50702,2000人以上,,技术,DBA,本科,"移动互联网,O2O",2408669,弹性制,数据仓库 建模,"['数据仓库', '数据', '建模']",20k-40k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",2552371,大牛云集，待遇好,高级大数据产品经理-数据平台方向,"['平台', '产品经理', '大数据', '产品', '数据']",25k-50k,3-5年
北京,2474,500-2000人,,产品,产品经理,硕士,移动互联网,1946754,平台好 团队好 福利好,产品数据分析专家,"['数据分析', '产品', '数据']",20k-30k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",2548041,核心部门，平台大，待遇优，发展空间大,支付平台-数据仓库开发工程师,"['支付', '数据仓库', '平台', '数据']",15k-30k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",运营,运营,本科,"移动互联网,O2O",2230119,发展空间大,高级商业分析师,"['分析师', '数据', 'BI']",20k-30k,3-5年
北京,50702,2000人以上,,技术,后端开发,本科,"移动互联网,O2O",2408690,美女帅哥多,竞对分析师--零售,['分析师'],15k-30k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",技术,后端开发,本科,移动互联网,2368435,期权激励，六险一金，靠谱团队，福利最全,数据仓库工程师,"['数据仓库', '数据']",20k-40k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",产品,产品经理/产品设计师,本科,"移动互联网,O2O",2512651,有成长 有空间 稳步增长,高级数据产品经理,"['产品经理', '产品', '数据']",20k-28k,3-5年
北京,2474,500-2000人,"['上地', '西二旗', '马连洼']",技术,后端开发,本科,移动互联网,1354576,期权激励，六险一金，靠谱团队，福利最全,资深数据架构工程师,"['架构师', '数据']",22k-44k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",产品,产品经理/产品设计师,本科,"移动互联网,O2O",2496491,年底双薪，成长空间大,数据产品经理,"['产品经理', '产品', '数据']",20k-40k,3-5年
北京,50702,2000人以上,,市场与销售,数据分析,本科,"移动互联网,O2O",2485387,高福利，高发展,商业数据分析,"['商业', '数据分析', '数据', 'BI']",9k-15k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",产品,产品经理/产品设计师,本科,"移动互联网,O2O",2356546,发展空间大,高级数据产品经理,"['产品经理', '产品', '数据']",20k-30k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",技术,后端开发,本科,移动互联网,1928625,期权激励，六险一金，BAT团队，福利最全,数据平台后端工程师,"['平台', '数据']",20k-40k,3-5年
北京,2474,500-2000人,"['清河', '上地', '西三旗']",技术,后端开发,本科,移动互联网,1819720,期权激励，六险一金，BAT团队，福利最全,【大数据--后台算法工程师】-北京,"['大数据', '后台', '数据', '算法']",20k-40k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",设计,数据分析,本科,"移动互联网,O2O",2230093,发展空间大,高级数据产品经理,"['产品经理', '数据分析', '产品', '数据']",20k-30k,3-5年
北京,2474,500-2000人,,技术,后端开发,本科,移动互联网,1995229,期权激励，六险一金，靠谱团队，各种MM,后台开发工程师-大数据【滴滴招聘】,"['大数据', '招聘', '后台', '数据']",20k-40k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",产品,产品经理,本科,"移动互联网,O2O",2400167,核心部门，平台大，待遇优，发展空间大,高级数据产品经理,"['产品经理', '产品', '数据']",15k-30k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",技术,DBA,本科,移动互联网,1335070,期权激励，六险一金，靠谱团队，福利最全,高级BI分析师,"['分析师', 'BI']",20k-40k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",产品,产品经理,本科,"移动互联网,O2O",2369924,核心部门，平台大，待遇优，发展空间大,高级数据产品经理,"['产品经理', '产品', '数据']",15k-30k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",2433248,核心部门，平台大，待遇优，发展空间大,支付平台 - 数据仓库,"['支付', '数据仓库', '平台', '数据']",15k-30k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",市场与销售,市场/营销,本科,"移动互联网,O2O",2081666,五险一金、补充医疗保险、带薪年假/病假,商业数据分析,"['数据分析', '数据', 'BI']",10k-20k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",2479066,核心部门，平台大，待遇优，发展空间大,支付平台 - 数据仓库开发工程师,"['支付', '数据仓库', '平台', '数据']",15k-30k,3-5年
北京,50702,2000人以上,['望京'],市场与销售,数据分析,本科,"移动互联网,O2O",2289588,年底4薪、补充医疗保险、大平台,商业数据分析,"['商业', '数据分析', '数据', 'BI']",10k-20k,3-5年
北京,50702,2000人以上,"['望京', '大山子', '花家地']",产品,产品经理/产品设计师,硕士,"移动互联网,O2O",2335494,团队氛围好，成长空间大,数据产品经理,"['产品经理', '产品', '数据']",15k-30k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",技术,DBA,本科,移动互联网,2349903,发展平台大 福利待遇好,数据仓库工程师-巴士(J11659),"['数据仓库', '数据']",20k-35k,3-5年
北京,50702,2000人以上,,技术,数据开发,本科,"移动互联网,O2O",2311131,发展前景好，福利待遇优厚,高级数据仓库开发工程师or技术专家,"['数据仓库', '数据挖掘', '数据']",30k-50k,3-5年
北京,2474,500-2000人,,市场与销售,数据分析,本科,移动互联网,2105272,滴滴出行的无限可能,BI数据分析,"['商业', '数据分析', '数据', 'BI']",20k-40k,3-5年
北京,50702,2000人以上,"['大山子', '望京', '酒仙桥']",产品,产品经理/产品设计师,本科,"移动互联网,O2O",2194797,良好的平台，优秀的团队,数据产品经理--外卖,"['产品经理', '产品', '数据']",20k-35k,3-5年
北京,50702,2000人以上,,技术,后端开发,本科,"移动互联网,O2O",2033635,重点项目 核心职位 有竞争力的薪资,美团外卖配送-高级数据仓库开发工程师or技术专家,"['数据仓库', '数据']",30k-50k,3-5年
北京,50702,2000人以上,"['大山子', '望京', '酒仙桥']",技术,后端开发,本科,"移动互联网,O2O",2328625,核心技术 发展空间好,高级数据仓库开发工程师or技术专家,"['数据仓库', '数据']",30k-50k,3-5年
北京,50702,2000人以上,,产品,产品经理,不限,"移动互联网,O2O",2309094,发展空间大,数据产品经理0831,"['产品经理', '产品', '数据']",15k-25k,3-5年
北京,50702,2000人以上,,职能,高端职能职位,不限,"移动互联网,O2O",2463166,美团外卖配送事业群,高级商业分析师（美团外卖配送-北京总部）,"['分析师', 'BI']",15k-25k,3-5年
北京,2474,500-2000人,,技术,前端开发,本科,移动互联网,1995500,期权激励，六险一金，靠谱团队，福利最全,前端开发工程师--大数据,"['前端', '大数据', '数据']",20k-40k,3-5年
北京,50702,2000人以上,,技术,DBA,本科,"移动互联网,O2O",1973483,业务前景好 技术牛人 高薪 发展空间大,高级数据研发工程师——酒店旅游,"['旅游', '数据']",25k-35k,3-5年
北京,50702,2000人以上,,技术,后端开发,本科,"移动互联网,O2O",2033640,重点项目，核心职位，最佳发展平台,美团外卖配送-高级数据平台开发工程师or技术专家,"['平台', '数据']",30k-50k,3-5年
北京,50702,2000人以上,,职能,高端职能职位,不限,"移动互联网,O2O",2463172,美团外卖配送事业群,高级经营分析师(美团外卖配送-北京总部),['分析师'],15k-25k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",产品,产品经理,本科,"移动互联网,O2O",2204717,孵化项目，发展潜力大,大数据营销产品经理,"['产品经理', '大数据', '产品', '营销', '数据']",14k-28k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",2468510,核心部门，平台大，待遇优，发展空间大,支付平台 - 数据仓库开发工程师,"['支付', '数据仓库', '平台', '数据']",15k-30k,3-5年
北京,50702,2000人以上,,产品,产品经理,不限,"移动互联网,O2O",2357923,免费班车牛人聚集股票期权,大数据策略产品经理,"['产品经理', '大数据', '产品', '策略', '数据']",15k-30k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",市场与销售,市场/营销,本科,"移动互联网,O2O",2494776,五险一金、带薪年假、补充医疗、免费班车,商业数据分析（偏流量分析方向）,"['数据分析', '数据', 'BI']",10k-20k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",市场与销售,市场/营销,本科,"移动互联网,O2O",2494597,免费班车 带薪年假 五险一金 补充医疗,商业数据分析（偏产品流量方向）,"['数据分析', '产品', '数据', 'BI']",10k-20k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,不限,"移动互联网,O2O",1853474,“要么牛逼，要么滚蛋”,高级数据仓库工程师（支付平台）,"['支付', '数据仓库', '平台', '数据']",20k-40k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",运营,运营,不限,"移动互联网,O2O",1914245,免费班车股票期权带薪年假绩效奖金五险一金,APP推广（数据分析+运营）,"['运营', '推广', '数据分析', '移动端', '数据']",15k-30k,3-5年
北京,2474,500-2000人,,技术,后端开发,本科,移动互联网,2382295,发展潜力大 福利待遇优厚,安全数据工程师,"['数据', '安全']",20k-30k,3-5年
北京,2474,500-2000人,"['上地', '西二旗', '马连洼', '上地', '西二旗', '马连洼']",产品,产品经理,本科,移动互联网,1707593,福利待遇好,数据平台产品经理,"['平台', '产品经理', '产品', '数据']",20k-30k,3-5年
北京,2474,500-2000人,,技术,DBA,本科,移动互联网,2527092,发展潜力大,BI数据工程师,"['数据', 'BI']",20k-30k,3-5年
北京,2474,500-2000人,"['上地', '西二旗', '马连洼', '上地', '西二旗', '马连洼']",产品,产品经理,本科,移动互联网,1802959,福利待遇高,数据平台产品经理,"['平台', '产品经理', '产品', '数据']",20k-30k,3-5年
北京,2474,500-2000人,"['上地', '西二旗', '马连洼', '上地', '西二旗', '马连洼']",技术,后端开发,本科,移动互联网,1645453,福利待遇好,安全数据平台架构师,"['平台', '架构师', '数据', '安全']",30k-40k,3-5年
北京,89541,2000人以上,"['西北旺', '马连洼', '上地']",技术,高端技术职位,本科,"移动互联网,电子商务",2559440,15薪、期权、六险一金、体检,策略算法工程师-大数据(J11492),"['大数据', '策略', '数据', '算法']",25k-50k,3-5年
北京,89541,2000人以上,"['上地', '西北旺', '马连洼']",技术,管理岗,本科,"移动互联网,电子商务",1760399,15薪、期权、Google工作范,大数据--资深后台工程师,"['大数据', '后台', '管理岗', '数据']",25k-50k,3-5年
北京,89541,2000人以上,"['上地', '西北旺', '马连洼']",技术,管理岗,硕士,"移动互联网,电子商务",1785795,15薪、期权、六险一金,大数据-资深后台算法工程师(J11936),"['大数据', '后台', '管理岗', '数据', '算法']",30k-60k,3-5年
北京,89541,2000人以上,"['西北旺', '马连洼', '上地']",技术,后端开发,硕士,"移动互联网,电子商务",2453032,领域新、挑战大、福利棒,计算机视觉/机器学习工程师--大数据&amp;滴滴研究院(J13266),"['图像处理', '大数据', '机器学习', '数据', '算法']",25k-50k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",产品,产品经理/产品设计师,本科,移动互联网,2012083,六险一金，即将上市，未来的一站式出行平台,数据平台产品经理,"['平台', '产品经理', '产品', '数据']",15k-30k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",技术,后端开发,本科,移动互联网,1928657,期权激励，六险一金，BAT团队，福利最全,资深后端工程师（换乘/数据质检）,"['质检', '数据']",20k-40k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",产品,产品经理,本科,移动互联网,1892657,期权激励，六险一金，BAT团队，福利最全,【大数据--策略产品经理】--北京,"['产品经理', '大数据', '产品', '策略', '数据']",20k-40k,3-5年
北京,9581,150-500人,"['魏公村', '中关村', '白石桥']",运营,运营,本科,"电子商务,教育",1838374,互联网教育风口，拟上市公司,数据分析师,"['分析师', '数据分析', '数据']",10k-20k,3-5年
北京,139755,2000人以上,,设计,数据分析,本科,电子商务,2150279,办公环境好，福利待遇佳。,数据分析师,"['分析师', '数据分析', '数据']",6k-12k,3-5年
北京,3786,2000人以上,"['大望路', '华贸', '红庙']",产品,产品经理,本科,"移动互联网,金融",2208309,Top互联网金融公司，超多技术大牛。,数据分析师,"['分析师', '数据分析', '数据']",15k-30k,3-5年
北京,5812,2000人以上,['西北旺'],技术,后端开发,本科,"企业服务,数据服务",2546205,餐补，宿舍，免费班车，全额五险一金,数据分析师,"['分析师', '数据分析', '数据']",15k-22k,3-5年
北京,23682,500-2000人,"['车公庄', '甘家口']",技术,DBA,本科,广告营销,2088015,"大数据探索,发展空间大,领导好,福利待遇好",数据分析师,"['分析师', '数据分析', '数据']",10k-17k,3-5年
北京,24561,2000人以上,,技术,后端开发,本科,电子商务,2547744,"知名电商,发展空间,五险一金,弹性工作",高级数据分析师,"['分析师', '数据分析', '数据']",15k-30k,3-5年
北京,18139,2000人以上,,开发/测试/运维类,数据开发,本科,电子商务,2579415,大数据深度应用，团队nice，发展潜力大,数据分析师,"['数据分析', '数据挖掘', '数据仓库', '建模', 'BI']",20K-40K,3-5年
北京,8103,2000人以上,"['中关村', '苏州街', '苏州桥']",设计,数据分析,本科,"移动互联网,文化娱乐",2502430,足够强大的团队!,数据分析师,"['分析师', '数据分析', '数据']",20k-30k,3-5年
北京,13049,150-500人,"['永定门', '陶然亭', '西罗园']",技术,软件开发,本科,"数据服务,招聘",2526418,五险一金、餐补、班车、带薪年假等,数据分析师（中级）,"['分析师', '数据分析', '数据', 'BI']",8k-16k,3-5年
北京,534,2000人以上,,设计,数据分析,本科,金融,2395935,七险一金 股票期权 晋升路径清晰 超强内购,数据分析师,"['分析师', '数据分析', '数据']",13k-25k,3-5年
北京,149338,2000人以上,,设计,数据分析,本科,"移动互联网,企业服务",2510347,出国机会；15天年假；6险一金；13薪+年终奖,数据分析师,"['分析师', '数据分析', '数据']",15k-20k,3-5年
北京,91,2000人以上,"['望京', '花家地', '大山子']",设计,用户研究,本科,移动互联网,2400203,大平台,资深数据分析师,"['分析师', '数据分析', '数据']",20k-30k,3-5年
北京,54581,500-2000人,['世界公园'],运营,运营,大专,硬件,2466221,上市公司,数据分析师,"['分析师', '数据分析', '数据']",10k-15k,3-5年
北京,42789,150-500人,"['西北旺', '马连洼', '上地']",设计,数据分析,本科,电子商务,2478464,五险一金+绩效奖金+补助+补充医疗,数据分析师,"['分析师', '数据分析', '数据']",10k-20k,3-5年
北京,1970,2000人以上,"['万泉河', '苏州桥', '苏州街']",运营,运营,本科,移动互联网,2361169,六险一金、年度体检、完善的竞争机制,数据分析师,"['分析师', '数据分析', '数据']",6k-10k,3-5年
北京,8103,2000人以上,"['中关村', '苏州街', '苏州桥']",设计,用户研究,大专,"移动互联网,文化娱乐",2089703,八险一金 每年两次晋升机会,数据分析师,"['分析师', '数据分析', '数据']",15k-20k,3-5年
北京,91,2000人以上,"['望京', '花家地', '大山子']",技术,数据开发,本科,移动互联网,1944503,薪资福利好，美女帅哥多，弹性工作制~,高级数据分析师,"['分析师', '数据分析', '数据挖掘', '数据']",15k-30k,3-5年
北京,534,2000人以上,,运营,运营,本科,金融,2458593,核心部门，发展空间大,数据分析师,"['分析师', '数据分析', '数据']",15k-30k,3-5年
北京,16875,2000人以上,"['来广营', '望京']",设计,用户研究,本科,数据服务,2172820,"持续的挑战,快速的提升,充满成就感",数据分析师,"['分析师', '数据分析', '数据']",10k-20k,3-5年
北京,3712,2000人以上,"['亚运村', '大屯', '奥运村']",开发/测试/运维类,数据开发,本科,"移动互联网,电子商务",2569345,"发展空间大,福利好,重视人才",数据分析师,"['数据挖掘', '数据分析', '数据', '分析师']",13k-25k,3-5年
北京,120068,500-2000人,"['王府井', '东单', '东四']",市场与销售,数据分析,本科,"金融,企业服务",2482518,氛围轻松愉快,数据分析师,"['商业', '分析师', '数据分析', '数据']",15k-20k,3-5年
北京,4148,2000人以上,"['酒仙桥', '大山子', '将台路']",产品,产品经理,本科,"移动互联网,旅游",1915458,福利待遇佳、发展前景好、团队和谐奋进,数据分析师,"['分析师', '数据分析', '数据']",25k-30k,3-5年
北京,3038,500-2000人,"['中关村', '知春路', '双榆树']",市场与销售,数据分析,本科,数据服务,2303661,大数据行业 六险一金 氛围好,高级商务数据分析师,"['商业', '分析师', '数据分析', '商务', '数据']",10k-20k,3-5年
北京,33214,150-500人,"['学院路', '北航', '五道口']",技术,数据开发,本科,数据服务,2218053,福利齐全，薪资提升快，大数据,数据分析师,"['分析师', '数据分析', '数据挖掘', '数据']",10k-20k,3-5年
北京,45476,2000人以上,"['雍和宫', '北新桥', '和平里']",市场与销售,数据分析,本科,"移动互联网,生活服务",2135419,五险一金,数据分析师高级经理,"['商业', '分析师', '数据分析', '数据']",15k-22k,3-5年
北京,1970,2000人以上,"['万泉河', '苏州桥', '苏州街']",技术,运维,本科,移动互联网,2006663,发展好平台好,数据分析师-大住宿事业部(J10139),"['分析师', '数据分析', '数据']",15k-25k,3-5年
北京,22750,500-2000人,,技术,运维安全,本科,"移动互联网,企业服务",2489452,大数据,数据分析师,"['数据仓库', '分析师', '数据分析', '数据']",15k-20k,3-5年
北京,64765,2000人以上,"['西北旺', '马连洼', '上地']",产品/需求/项目类,数据分析,本科,"移动互联网,O2O",2572344,工作氛围好，成长空间大，福利待遇好,业务分析-产品数据方向,"['数据分析', '产品分析', '商业分析']",15k-25k,3-5年
北京,175,2000人以上,"['双榆树', '中关村', '大钟寺']",技术,运维安全,本科,移动互联网,1376948,薪资福利 上升空间,数据分析师,"['分析师', '数据分析', 'MySQL', '数据']",15k-30k,3-5年
北京,114110,2000人以上,"['石佛营', '姚家园', '十里堡']",技术,后端开发,本科,移动互联网,2501730,14~16薪，还有股票期权！,高级数据分析师,"['分析师', '数据分析', '数据']",20k-30k,3-5年
北京,323,2000人以上,"['上地', '马连洼', '颐和园']",市场与销售,市场/营销,本科,移动互联网,540876,发展前景好,高级数据分析师,"['分析师', '数据分析', '数据']",15k-30k,3-5年
北京,3786,2000人以上,,开发/测试/运维类,数据开发,本科,"移动互联网,金融",2582910,"大牛团队,互联网金融,零食水果,灵活工时",BI数据分析师,"['数据分析', '数据', 'BI', '分析师', '商业智能']",15k-25k,3-5年
北京,3712,2000人以上,"['大屯', '奥运村', '亚运村']",设计,用户研究,本科,"移动互联网,电子商务",2441337,战略级业务分析,数据分析师,"['分析师', '数据分析', '数据']",12k-20k,3-5年
北京,114110,2000人以上,,设计,用户研究,本科,移动互联网,2184308,全员持股，期权，15薪，10点上班，班车,数据分析师,"['分析师', '数据分析', '数据']",15k-25k,3-5年
北京,329,2000人以上,"['西北旺', '马连洼', '上地']",产品,产品经理,本科,"数据服务,文化娱乐",2431142,重点部门 高薪 优厚福利待遇 职位发展空间,数据产品经理/数据分析师,"['分析师', '产品经理', '数据分析', '产品', '数据']",20k-35k,3-5年
北京,139755,2000人以上,,产品,产品经理,不限,电子商务,2456628,平台好，薪酬福利好，优秀团队,Q4数据分析师(014528),"['分析师', '数据分析', '数据']",15k-25k,3-5年
北京,1914,2000人以上,"['安贞', '安华', '和平里']",设计,用户研究,本科,"数据服务,文化娱乐",2344877,五险一金绩效奖金弹性工作晋升空间大,高级数据分析师,"['分析师', '数据分析', '数据']",10k-15k,3-5年
北京,25592,2000人以上,"['西北旺', '马连洼', '上地']",产品,产品经理,本科,文化娱乐,1810781,核心部门，重点平台，团队氛围好,网站数据分析师,"['分析师', '数据分析', '数据']",12k-20k,3-5年
北京,8103,2000人以上,"['中关村', '苏州街', '苏州桥']",产品/需求/项目类,数据分析,本科,"移动互联网,文化娱乐",2564731,绝绝对对的核心部门，待遇优厚,数据分析师（商业资源方向）,"['数据分析', '数据', '分析师']",12k-18k,3-5年
北京,436,50-150人,"['酒仙桥', '大山子', '将台路']",技术,后端开发,本科,"移动互联网,游戏",2341071,创业团队，待遇优厚，发展前景,数据开发工程师（统计分析方向）,"['大数据', '数据库', '数据']",15k-30k,3-5年
北京,8216,500-2000人,"['东单', '朝阳门', '王府井']",产品/需求/项目类,产品设计/需求分析,本科,移动互联网,2579972,成长空间、扁平管理、弹性办公,大数据/算法策略产品经理,"['数据', '产品经理', '用户研究', '海外', '产品', '策略']",10k-20k,3-5年
北京,718,2000人以上,"['知春路', '中关村', '双榆树']",设计,用户研究,硕士,移动互联网,2360753,腾讯福利待遇 海量数据,高级数据分析师,"['分析师', '数据分析', '数据']",25k-40k,3-5年
