_id,关注的收藏夹,关注,关注者,关注的问题,关注的话题,关注的专栏
5878397a9f11da09c8fe3478,8,9,0,0,0,0
5878397a9f11da09c8fe347a,6,116,1,15,1,10
5878397a9f11da09c8fe347c,57,104,6,92,28,82
5878397a9f11da09c8fe347e,10,43,3,94,19,3
5878397a9f11da09c8fe3480,22,67,2,17,28,0
5878397a9f11da09c8fe3482,25,31,0,5,37,16
5878397a9f11da09c8fe3484,26,40,107,62,11,6
5878397a9f11da09c8fe3486,11,17,0,19,36,1
5878397a9f11da09c8fe3488,2,2,0,13,33,0
5878397a9f11da09c8fe348a,96,110,6,448,39,31
5878397a9f11da09c8fe348c,13,7,0,17,4,0
5878397a9f11da09c8fe348e,110,4998,1233,6107,24,13
5878397a9f11da09c8fe3490,46,28,2,77,18,2
5878397a9f11da09c8fe3492,767,51,3,132,298,6
5878397a9f11da09c8fe3494,55,524,74,161,29,61
5878397a9f11da09c8fe3496,139,282,24,1660,251,59
5878397a9f11da09c8fe3498,78,10,4,54,59,2
5878397a9f11da09c8fe349a,29,36,0,11,16,9
5878397a9f11da09c8fe349c,2,0,0,0,0,0
5878397a9f11da09c8fe349e,14,47,13,345,97,7
5878397a9f11da09c8fe34a0,2,7,3,8,26,0
5878397a9f11da09c8fe34a2,8,5,7,46,34,10
5878397a9f11da09c8fe34a4,12,0,0,2,0,0
5878397a9f11da09c8fe34a6,134,162,2,11,1,3
5878397a9f11da09c8fe34a8,8,47,0,51,22,4
5878397a9f11da09c8fe34aa,0,0,2,0,8,0
5878397a9f11da09c8fe34ac,228,328,0,377,64,9
5878397a9f11da09c8fe34ae,4,0,0,0,0,0
5878397a9f11da09c8fe34b0,29,244,0,517,62,22
5878397a9f11da09c8fe34b2,31,42,2,144,51,6
5878397a9f11da09c8fe34b4,99,28,5,43,58,9
5878397a9f11da09c8fe34b6,707,61,30,19,5,84
5878397a9f11da09c8fe34b8,131,86,6,22,17,5
5878397a9f11da09c8fe34ba,1,40,0,42,10,0
5878397a9f11da09c8fe34bc,10,155,171,671,1,19
5878397a9f11da09c8fe34be,5,113,0,32,91,10
5878397a9f11da09c8fe34c0,10,42,6,146,120,4
5878397a9f11da09c8fe34c2,6,24,0,46,28,9
5878397a9f11da09c8fe34c4,510,154,3,31,97,139
5878397a9f11da09c8fe34c6,138,120,4,315,173,18
5878397a9f11da09c8fe34c8,172,193,9,50,54,100
5878397a9f11da09c8fe34ca,1090,283,10,1025,107,278
5878397a9f11da09c8fe34cc,18,24,0,20,6,0
5878397a9f11da09c8fe34ce,68,105,0,47,60,13
5878397a9f11da09c8fe34d0,100,538,4,27,1,7
5878397a9f11da09c8fe34d2,3,4,17,8,73,9
5878397a9f11da09c8fe34d4,44,37,2,237,74,11
5878397a9f11da09c8fe34d6,44,178,2,346,58,15
5878397a9f11da09c8fe34d8,1785,766,35,42,7,131
5878397a9f11da09c8fe34da,178,141,23,14,3,76
5878397a9f11da09c8fe34dc,31,14,5,289,494,1
5878397a9f11da09c8fe34de,24,10,0,9,44,1
5878397a9f11da09c8fe34e0,403,232,42,50,3,89
5878397a9f11da09c8fe34e2,56,249,38,206,30,12
5878397a9f11da09c8fe34e4,17,94,1,48,31,18
5878397a9f11da09c8fe34e6,30,31,1,32,46,2
5878397a9f11da09c8fe34e8,114,183,9,368,83,4
5878397a9f11da09c8fe34ea,215,309,53,730,180,37
5878397a9f11da09c8fe34ec,35,28,1,45,5,2
5878397a9f11da09c8fe34ee,104,405,2,103,48,18
5878397a9f11da09c8fe34f0,0,6,12,33,57,3
5878397a9f11da09c8fe34f2,14,23,0,8,26,1
5878397a9f11da09c8fe34f4,393,320,154,34,5,28
5878397a9f11da09c8fe34f6,15,43,1,7,24,12
5878397a9f11da09c8fe34f8,148,77,1,262,60,11
5878397a9f11da09c8fe34fa,21,20,1,28,25,1
5878397a9f11da09c8fe34fc,2,22,12,45,13,4
5878397a9f11da09c8fe34fe,68,293,6,36,17,7
5878397a9f11da09c8fe3500,53,226,16,346,101,38
5878397a9f11da09c8fe3502,76,264,182,6,3,6
5878397a9f11da09c8fe3504,173,233,15,95,18,69
5878397a9f11da09c8fe3506,25,507,600,784,5,33
5878397a9f11da09c8fe3508,33,16,0,8,5,0
5878397a9f11da09c8fe350a,31,28,1,27,38,10
5878397a9f11da09c8fe350c,669,414,14,425,85,18
5878397a9f11da09c8fe350e,25,121,18,74,48,3
5878397a9f11da09c8fe3510,6,24,1,6,17,0
5878397a9f11da09c8fe3512,5,44,3,32,18,1
5878397a9f11da09c8fe3514,164,98,6,23,1,10
5878397a9f11da09c8fe3516,465,247,3,36,1,66
5878397a9f11da09c8fe3518,144,210,2,349,132,171
5878397a9f11da09c8fe351a,114,2,8,1061,0,33
5878397a9f11da09c8fe351c,24,65,0,47,1,4
5878397a9f11da09c8fe351e,44,53,2,44,30,4
5878397a9f11da09c8fe3520,128,32,1,70,5,2
5878397a9f11da09c8fe3522,22,6,1,14,8,0
5878397a9f11da09c8fe3524,12,14,1,0,21,0
5878397a9f11da09c8fe3526,6299,187,13,114,1,426
5878397a9f11da09c8fe3528,79,1,0,14,92,0
5878397a9f11da09c8fe352a,4,36,5,37,0,0
5878397a9f11da09c8fe352c,23,45,4,52,29,29
5878397a9f11da09c8fe352e,332,125,19,2285,31,4
5878397a9f11da09c8fe3530,4382,94,33,58,2,730
5878397a9f11da09c8fe3532,25,22,11,181,25,8
5878397a9f11da09c8fe3534,63,179,9,952,102,10
5878397a9f11da09c8fe3536,87,133,15,32,1,53
5878397a9f11da09c8fe3538,218,56,1,176,50,23
5878397a9f11da09c8fe353a,1549,723,17,231,11,354
5878397a9f11da09c8fe353c,407,288,78,72,6,37
5878397a9f11da09c8fe353e,23,67,3,109,11,5
5878397a9f11da09c8fe3540,106,191,5,276,244,24
5878397a9f11da09c8fe3542,1,0,0,19,6,0
5878397a9f11da09c8fe3544,8,93,2,46,65,8
5878397a9f11da09c8fe3546,21,12,2,4,2,0
5878397a9f11da09c8fe3548,28,8,24,66,7,1
5878397a9f11da09c8fe354a,24,101,35,388,12,55
5878397a9f11da09c8fe354c,7,56,2,15,8,4
5878397a9f11da09c8fe354e,3,19,0,27,9,5
5878397a9f11da09c8fe3550,22,149,4,365,63,20
5878397a9f11da09c8fe3552,23,0,2,2,3,0
5878397a9f11da09c8fe3554,508,475,14,1702,1396,97
5878397a9f11da09c8fe3556,22,5,0,5,7,4
5878397a9f11da09c8fe3558,39,111,61,24,1,16
5878397a9f11da09c8fe355a,231,246,12,1494,53,67
5878397a9f11da09c8fe355c,69,59,3,71,42,6
5878397a9f11da09c8fe355e,8,90,20,50,45,13
5878397a9f11da09c8fe3560,5,21,3,171,29,22
5878397a9f11da09c8fe3562,8,360,8,633,11,13
5878397a9f11da09c8fe3564,2441,376,7,27,2,46
5878397a9f11da09c8fe3566,484,213,4,14,10,119
5878397a9f11da09c8fe3568,480,179,6,40,1,20
5878397a9f11da09c8fe356a,6,1,0,2,11,0
5878397a9f11da09c8fe356c,62,115,7,73,52,6
5878397a9f11da09c8fe356e,86,115,11,16,1,62
5878397a9f11da09c8fe3570,35,52,108,445,84,16
5878397a9f11da09c8fe3572,2,12,1,0,8,0
5878397a9f11da09c8fe3574,1427,173,8,37,2,142
5878397a9f11da09c8fe3576,3,7,0,8,9,6
5878397a9f11da09c8fe3578,116,210,9,198,66,27
5878397a9f11da09c8fe357a,6,37,2,35,21,2
5878397a9f11da09c8fe357c,322,126,8,42,2,84
5878397a9f11da09c8fe357e,58,21,7,6,3,8
5878397a9f11da09c8fe3580,97,357,36,58,14,1
5878397a9f11da09c8fe3582,17,312,11,617,53,30
5878397a9f11da09c8fe3584,7,4,0,12,19,1
5878397a9f11da09c8fe3586,68,46,10,127,60,3
5878397a9f11da09c8fe3588,42,314,12,762,146,8
5878397a9f11da09c8fe358a,49,65,9,8,5,137
5878397a9f11da09c8fe358c,30,231,9,2865,85,83
5878397a9f11da09c8fe358e,31,43,5,227,20,3
5878397a9f11da09c8fe3590,60,120,7,1071,223,0
5878397a9f11da09c8fe3592,4,5,11,9,15,1
5878397a9f11da09c8fe3594,33,29,0,30,24,1
5878397a9f11da09c8fe3596,136,161,6,200,11,44
5878397a9f11da09c8fe3598,48,28,0,6,11,2
5878397a9f11da09c8fe359a,72,349,47,2181,3,9
5878397a9f11da09c8fe359c,10,87,13,118,17,13
5878397a9f11da09c8fe359e,391,157,29,23,2,5
5878397a9f11da09c8fe35a0,12,95,1,6,20,18
5878397a9f11da09c8fe35a2,24,128,3,137,137,43
5878397a9f11da09c8fe35a4,196,634,28,4649,285,44
5878397a9f11da09c8fe35a6,12,23,0,66,29,6
5878397a9f11da09c8fe35a8,91,63,0,131,17,4
5878397a9f11da09c8fe35aa,136,142,75,4,2,9
5878397a9f11da09c8fe35ac,163,84,14,14,3,31
5878397a9f11da09c8fe35ae,22,18,0,9,16,1
5878397a9f11da09c8fe35b0,127,217,5,16,1,57
5878397a9f11da09c8fe35b2,153,84,1,45,12,44
5878397a9f11da09c8fe35b4,247,172,18,6,5,38
5878397a9f11da09c8fe35b6,130,277,4,26,3,43
5878397a9f11da09c8fe35b8,145,58,5,351,46,5
5878397a9f11da09c8fe35ba,4,249,12,240,13,12
5878397a9f11da09c8fe35bc,7,7,11,23,11,2
5878397a9f11da09c8fe35be,15,7,0,20,9,0
5878397a9f11da09c8fe35c0,31,6,1,353,6,6
5878397a9f11da09c8fe35c2,68,5,2,0,18,0
5878397a9f11da09c8fe35c4,20,78,2,7,54,11
5878397a9f11da09c8fe35c6,44,77,3,1,1,25
5878397a9f11da09c8fe35c8,86,139,2,1049,873,17
5878397a9f11da09c8fe35ca,93,1082,14,631,152,311
5878397a9f11da09c8fe35cc,4,20,0,32,45,3
5878397a9f11da09c8fe35ce,30,29,0,13,25,0
5878397a9f11da09c8fe35d0,82,85,13,5,9,64
5878397a9f11da09c8fe35d2,1289,141,5,58,1,22
5878397a9f11da09c8fe35d4,5,32,283,212,42,4
5878397a9f11da09c8fe35d6,115,68,19,1594,62,10
5878397a9f11da09c8fe35d8,1288,191,30,67,4,93
5878397a9f11da09c8fe35da,25,159,15,287,193,38
5878397a9f11da09c8fe35dc,27,25,3,23,29,2
5878397a9f11da09c8fe35de,25,10,1,33,28,0
5878397a9f11da09c8fe35e0,7,62,2,27,83,4
5878397a9f11da09c8fe35e2,30,293,7,715,48,17
5878397a9f11da09c8fe35e4,44,7,0,182,54,2
5878397a9f11da09c8fe35e6,28,93,3,262,10,6
5878397a9f11da09c8fe35e8,81,1353,38,8184,78,107
5878397a9f11da09c8fe35ea,117,135,10,288,15,1
5878397a9f11da09c8fe35ec,24,118,2,264,7,26
5878397a9f11da09c8fe35ee,46,512,7,2580,84,39
5878397a9f11da09c8fe35f0,15,18,2,11,9,1
5878397a9f11da09c8fe35f2,21,78,56,340,9,11
5878397a9f11da09c8fe35f4,65,111,12,72,17,9
5878397a9f11da09c8fe35f6,2,31,1,5,11,3
5878397a9f11da09c8fe35f8,82,92,12,682,42,10
5878397a9f11da09c8fe35fa,24,99,23,72,14,6
5878397a9f11da09c8fe35fc,39,73,2,83,22,43
5878397a9f11da09c8fe35fe,51,264,33,2529,118,72
5878397a9f11da09c8fe3600,22,10,1,3,2,0
5878397a9f11da09c8fe3602,15,38,3,15,16,1
5878397a9f11da09c8fe3604,35,38,0,162,33,28
5878397a9f11da09c8fe3606,356,52,1,102,10,2
5878397a9f11da09c8fe3608,586,40,1,10,1,1
5878397a9f11da09c8fe360a,33,87,8,75,96,13
5878397a9f11da09c8fe360c,192,131,299,9,1,57
5878397a9f11da09c8fe360e,15,87,14,118,26,37
5878397a9f11da09c8fe3610,11,81,8,19,5,4
5878397b9f11da09c8fe3612,36,34,2,26,43,6
5878397b9f11da09c8fe3614,1008,235,102,32,6,33
5878397b9f11da09c8fe3616,61,50,6,178,217,63
5878397b9f11da09c8fe3618,12,41,2,12,25,27
5878397b9f11da09c8fe361a,41,51,14,325,39,8
5878397b9f11da09c8fe361c,43,132,2,405,115,0
5878397b9f11da09c8fe361e,25,89,4,44,13,32
5878397b9f11da09c8fe3620,168,274,6,1325,195,161
5878397b9f11da09c8fe3622,3,0,0,0,6,0
5878397b9f11da09c8fe3624,212,0,1,271,22,1
5878397b9f11da09c8fe3626,59,309,8,139,16,9
5878397b9f11da09c8fe3628,24,40,5,121,0,3
5878397b9f11da09c8fe362a,11,42,0,2,13,0
5878397b9f11da09c8fe362c,5,5,2,3,12,0
5878397b9f11da09c8fe362e,270,340,32,65,13,684
5878397b9f11da09c8fe3630,8,77,3,124,21,15
5878397b9f11da09c8fe3632,6,63,95,83,44,3
5878397b9f11da09c8fe3634,5,0,0,0,0,0
5878397b9f11da09c8fe3636,19,148,26,179,28,6
5878397b9f11da09c8fe3638,28,41,1,58,5,1
5878397b9f11da09c8fe363a,11,6,0,7,11,3
5878397b9f11da09c8fe363c,22,124,0,18,43,5
5878397b9f11da09c8fe363e,15,13,2,26,14,2
5878397b9f11da09c8fe3640,43,45,2,27,4,3
5878397b9f11da09c8fe3642,62,63,3,8,1,18
5878397b9f11da09c8fe3644,663,224,17,42,7,150
5878397b9f11da09c8fe3646,24,76,4,4,1,41
5878397b9f11da09c8fe3648,412,179,1,14,3,117
5878397b9f11da09c8fe364a,31,9,0,23,6,2
5878397b9f11da09c8fe364c,28,8,0,6,12,0
5878397b9f11da09c8fe364e,3686,1531,1907,115,1,556
5878397b9f11da09c8fe3650,13,12,0,6,26,3
5878397b9f11da09c8fe3652,2116,2795,32,27,1,261
5878397b9f11da09c8fe3654,9,121,19,153,18,13
5878397b9f11da09c8fe3656,34,6,3,27,8,3
5878397b9f11da09c8fe3658,59,125,8,225,13,23
5878397b9f11da09c8fe365a,318,189,587,42,7,50
5878397b9f11da09c8fe365c,1570,382,22,29,3,26
5878397b9f11da09c8fe365e,555,380,11,62,1,156
5878397b9f11da09c8fe3660,65,112,2,181,89,5
5878397b9f11da09c8fe3662,330,67,37,36,13,136
5878397b9f11da09c8fe3664,16,19,63,306,1,6
5878397b9f11da09c8fe3666,7,100,0,86,21,3
5878397b9f11da09c8fe3668,22,27,0,9,15,4
5878397b9f11da09c8fe366a,1757,227,471,42,5,576
5878397b9f11da09c8fe366c,8,44,5,83,32,7
5878397b9f11da09c8fe366e,48,30,0,141,21,3
5878397b9f11da09c8fe3670,43,30,5,235,7,1
5878397b9f11da09c8fe3672,43,119,10,191,25,13
5878397b9f11da09c8fe3674,11,35,7,2,18,0
5878397b9f11da09c8fe3676,20,7,9,1,0,0
5878397b9f11da09c8fe3678,145,47,0,17,4,81
5878397b9f11da09c8fe367a,431,75,1,13,2,69
5878397b9f11da09c8fe367c,31,100,8,177,86,18
5878397b9f11da09c8fe367e,12,25,3,82,15,1
5878397b9f11da09c8fe3680,5,94,15,173,52,10
5878397b9f11da09c8fe3682,183,169,10,768,25,9
5878397b9f11da09c8fe3684,35,11,2,37,0,32
5878397b9f11da09c8fe3686,17,28,16,34,173,3
5878397b9f11da09c8fe3688,15,41,3,23,7,2
5878397b9f11da09c8fe368a,57,386,7,473,215,30
5878397b9f11da09c8fe368c,33,32,0,120,16,7
5878397b9f11da09c8fe368e,95,478,54,2725,314,6
5878397b9f11da09c8fe3690,67,25,3,310,169,11
5878397b9f11da09c8fe3692,23,51,1,144,60,9
5878397b9f11da09c8fe3694,67,287,80,1453,22,10
5878397b9f11da09c8fe3696,82,69,0,546,49,26
5878397b9f11da09c8fe3698,721,211,4,16,1,53
5878397b9f11da09c8fe369a,5,9,4,47,18,9
5878397b9f11da09c8fe369c,36,75,3,57,41,7
5878397b9f11da09c8fe369e,23,25,4,54,2,4
5878397b9f11da09c8fe36a0,144,281,9,209,20,24
5878397b9f11da09c8fe36a2,257,322,6,36,2,66
5878397b9f11da09c8fe36a4,12,72,9,65,23,5
5878397b9f11da09c8fe36a6,78,91,3,225,59,10
5878397b9f11da09c8fe36a8,38,105,8,1750,36,28
5878397b9f11da09c8fe36aa,279,145,11,350,20,13
5878397b9f11da09c8fe36ac,4,13,1,22,23,2
5878397b9f11da09c8fe36ae,49,144,3,38,1,12
5878397b9f11da09c8fe36b0,183,548,35,281,34,25
5878397b9f11da09c8fe36b2,25,28,2,9,6,2
5878397b9f11da09c8fe36b4,11,91,30,95,17,54
5878397b9f11da09c8fe36b6,177,69,7,76,27,3
5878397b9f11da09c8fe36b8,4,78,2380,68,17,40
5878397b9f11da09c8fe36ba,44,374,932,523,43,53
5878397b9f11da09c8fe36bc,79,59,13,577,14,1
5878397b9f11da09c8fe36be,601,48,0,171,98,10
5878397b9f11da09c8fe36c0,21,147,15,82,1,1
5878397b9f11da09c8fe36c2,80,141,5,86,8,2
5878397b9f11da09c8fe36c4,8,4,2,71,3,2
5878397b9f11da09c8fe36c6,7,6,2,104,2,1
5878397b9f11da09c8fe36c8,253,222,3,17,2,19
5878397b9f11da09c8fe36ca,47,5,0,10,8,0
5878397b9f11da09c8fe36cc,9,4,1,2,0,0
5878397b9f11da09c8fe36ce,30,33,1,205,118,1
5878397b9f11da09c8fe36d0,4,17,2,41,18,17
5878397b9f11da09c8fe36d2,5,2,0,0,13,0
5878397b9f11da09c8fe36d4,2,24,0,22,0,0
5878397b9f11da09c8fe36d6,320,178,7,11,2,16
5878397b9f11da09c8fe36d8,13,64,16,88,94,17
5878397b9f11da09c8fe36da,107,111,7,359,35,27
5878397b9f11da09c8fe36dc,46,17,1,95,8,0
5878397b9f11da09c8fe36de,40,34,3,2,1,24
5878397b9f11da09c8fe36e0,66,76,3,1019,83,86
5878397b9f11da09c8fe36e2,252,38,1,10,16,25
5878397b9f11da09c8fe36e4,154,669,29,2462,439,186
5878397b9f11da09c8fe36e6,581,546,21,38,4,89
5878397b9f11da09c8fe36e8,9,185,199,205,13,33
5878397b9f11da09c8fe36ea,34,7,38,384,15,0
5878397b9f11da09c8fe36ec,11,62,1,800,140,5
5878397b9f11da09c8fe36ee,44,124,7,564,32,7
5878397b9f11da09c8fe36f0,82,71,21,15,1,37
5878397b9f11da09c8fe36f2,10,22,2,16,8,6
5878397b9f11da09c8fe36f4,10,83,9,76,33,8
5878397b9f11da09c8fe36f6,12,136,3,105,18,22
5878397b9f11da09c8fe36f8,77,13,5,160,66,23
5878397b9f11da09c8fe36fa,40,131,59,72,26,40
5878397b9f11da09c8fe36fc,30,2,1,12,1,25
5878397b9f11da09c8fe36fe,34,5,1,12,29,3
5878397b9f11da09c8fe3700,1677,208,25,13,13,19
5878397b9f11da09c8fe3702,71,13,0,66,16,0
5878397b9f11da09c8fe3704,51,94,5,261,13,12
5878397b9f11da09c8fe3706,43,30,2,97,260,5
5878397b9f11da09c8fe3708,28,25,12,86,70,6
5878397b9f11da09c8fe370a,64,262,173,702,121,21
5878397b9f11da09c8fe370c,520,167,1,269,37,54
5878397b9f11da09c8fe370e,102,70,2,73,29,16
5878397b9f11da09c8fe3710,119,48,6,1,1,252
5878397b9f11da09c8fe3712,108,38,1,110,13,1
5878397b9f11da09c8fe3714,14,0,91,2,0,0
5878397b9f11da09c8fe3716,97,16,7,62,33,4
5878397b9f11da09c8fe3718,100,168,2,63,72,3
5878397b9f11da09c8fe371a,469,773,2,176,13,132
5878397b9f11da09c8fe371c,50,219,1,12,1,21
5878397b9f11da09c8fe371e,24,68,0,26,31,9
5878397b9f11da09c8fe3720,62,116,19,309,123,0
5878397b9f11da09c8fe3722,120,66,3,748,4,8
5878397b9f11da09c8fe3724,84,393,16,1459,86,67
5878397b9f11da09c8fe3726,4,47,1,126,37,14
5878397b9f11da09c8fe3728,42,210,21,338,166,34
5878397b9f11da09c8fe372a,47,35,294,227,158,5
5878397b9f11da09c8fe372c,83,222,14,1291,36,20
5878397b9f11da09c8fe372e,35,50,0,40,29,2
5878397b9f11da09c8fe3730,394,199,22,52,1,25
5878397b9f11da09c8fe3732,93,246,2,43,1,57
5878397b9f11da09c8fe3734,11,21,1,11,7,2
5878397b9f11da09c8fe3736,208,183,11,1227,110,9
5878397b9f11da09c8fe3738,60,628,4,165,1,108
5878397b9f11da09c8fe373a,10,58,4,224,50,13
5878397b9f11da09c8fe373c,110,46,0,28,31,0
5878397b9f11da09c8fe373e,87,18,5,81,34,1
5878397b9f11da09c8fe3740,89,173,13,106,1,97
5878397b9f11da09c8fe3742,54,85,1,362,9,8
5878397b9f11da09c8fe3744,25,142,13,108,6,19
5878397b9f11da09c8fe3746,651,121,6,13,25,38
5878397b9f11da09c8fe3748,15,59,2,13,36,1
5878397b9f11da09c8fe374a,25,343,263,109,34,12
5878397b9f11da09c8fe374c,37,9,0,24,3,1
5878397b9f11da09c8fe374e,4,11,0,19,19,0
5878397b9f11da09c8fe3750,84,27,32,153,35,16
5878397b9f11da09c8fe3752,49,15,7,50,46,5
5878397b9f11da09c8fe3754,102,927,9,13,1,23
5878397b9f11da09c8fe3756,27,105,7,84,41,13
5878397b9f11da09c8fe3758,13,88,0,197,2,18
5878397b9f11da09c8fe375a,6,26,37,33,18,3
5878397b9f11da09c8fe375c,10,206,13,73,10,4
5878397b9f11da09c8fe375e,35,84,3,73,144,164
5878397b9f11da09c8fe3760,13,17,5,11,31,0
5878397b9f11da09c8fe3762,786,769,503,53,1,152
5878397b9f11da09c8fe3764,11,113,13,174,13,25
5878397b9f11da09c8fe3766,18,169,4,110,68,4
5878397b9f11da09c8fe3768,95,90,21,10,21,70
5878397b9f11da09c8fe376a,96,440,28,369,57,21
5878397b9f11da09c8fe376c,10,180,21,201,57,5
5878397b9f11da09c8fe376e,71,8,1,18,144,0
5878397b9f11da09c8fe3770,118,348,4,2,11,0
5878397b9f11da09c8fe3772,114,34,76,9,3,46
5878397b9f11da09c8fe3774,107,721,5516,2379,205,963
5878397b9f11da09c8fe3776,85,71,39,36,159,19
5878397b9f11da09c8fe3778,10,1,0,0,33,9
5878397b9f11da09c8fe377a,11,12,2,25,24,0
5878397b9f11da09c8fe377c,212,39,5,455,3,38
5878397b9f11da09c8fe377e,26,171,15,375,157,18
5878397b9f11da09c8fe3780,133,100,455,23,1,37
5878397b9f11da09c8fe3782,11,0,9,3,3,0
5878397b9f11da09c8fe3784,44,67,0,93,9,18
5878397b9f11da09c8fe3786,17,9,4,62,2,0
5878397b9f11da09c8fe3788,76,560,9,3979,806,16
5878397b9f11da09c8fe378a,34,60,1,394,58,15
5878397b9f11da09c8fe378c,3289,1014,28,236,23,295
5878397b9f11da09c8fe378e,50,73,1,123,73,39
5878397b9f11da09c8fe3790,27,13,2,7,43,2
5878397b9f11da09c8fe3792,137,88,15,313,20,30
5878397b9f11da09c8fe3794,371,261,3,22,1,71
5878397b9f11da09c8fe3796,301,26,3,83,76,0
5878397b9f11da09c8fe3798,849,140,5,58,2,66
5878397b9f11da09c8fe379a,19,27,0,4,4,0
5878397c9f11da09c8fe379c,148,45,0,11,2,16
5878397c9f11da09c8fe379e,329,96,3,21,7,63
5878397c9f11da09c8fe37a0,217,62,45,18,23,12
5878397c9f11da09c8fe37a2,18,7,2,40,15,5
5878397c9f11da09c8fe37a4,19,218,2,67,41,8
5878397c9f11da09c8fe37a6,117,634,9,374,117,17
5878397c9f11da09c8fe37a8,5,361,7,670,9,58
5878397c9f11da09c8fe37aa,290,277,2,1551,91,21
5878397c9f11da09c8fe37ac,55,26,8,323,37,35
5878397c9f11da09c8fe37ae,28,43,0,7,19,1
5878397c9f11da09c8fe37b0,13,16,3,13,25,0
5878397c9f11da09c8fe37b2,8,86,6,29,34,5
5878397c9f11da09c8fe37b4,30,26,2,12,2,2
5878397c9f11da09c8fe37b6,5,120,10,509,34,16
5878397c9f11da09c8fe37b8,56,119,12,561,1203,57
5878397c9f11da09c8fe37ba,42,261,5,135,30,60
5878397c9f11da09c8fe37bc,155,134,2,17,2,98
5878397c9f11da09c8fe37be,3,26,2,184,60,0
5878397c9f11da09c8fe37c0,796,483,780,206,17,247
5878397c9f11da09c8fe37c2,6,74,32,242,94,5
5878397c9f11da09c8fe37c4,63,82,10,119,38,22
5878397c9f11da09c8fe37c6,63,22,1,270,12,8
5878397c9f11da09c8fe37c8,59,52,0,287,36,5
5878397c9f11da09c8fe37ca,3,1,0,7,11,0
5878397c9f11da09c8fe37cc,10,67,12,105,3,4
5878397c9f11da09c8fe37ce,30,652,14,1193,286,53
5878397c9f11da09c8fe37d0,89,23,0,51,17,2
5878397c9f11da09c8fe37d2,915,69,3,10,33,53
5878397c9f11da09c8fe37d4,73,56,4,286,32,35
5878397c9f11da09c8fe37d6,19,100,96,230,28,7
5878397c9f11da09c8fe37d8,64,7,0,16,6,1
5878397c9f11da09c8fe37da,7,18,0,39,8,2
5878397c9f11da09c8fe37dc,5,109,3,2,37,34
5878397c9f11da09c8fe37de,4,20,4,1,0,0
5878397c9f11da09c8fe37e0,957,315,9,177,2,840
5878397c9f11da09c8fe37e2,21,36,3,31,2,1
5878397c9f11da09c8fe37e4,761,734,11,151,3,49
5878397c9f11da09c8fe37e6,247,335,13,16,7,93
5878397c9f11da09c8fe37e8,95,114,0,312,64,15
5878397c9f11da09c8fe37ea,649,170,17,25,9,238
5878397c9f11da09c8fe37ec,24,354,5,236,41,25
5878397c9f11da09c8fe37ee,90,31,2,48,65,0
5878397c9f11da09c8fe37f0,68,173,6,160,27,3
5878397c9f11da09c8fe37f2,81,55,1,16,24,1
5878397c9f11da09c8fe37f4,81,112,3,251,12,15
5878397c9f11da09c8fe37f6,97,404,78,2033,205,55
5878397c9f11da09c8fe37f8,27,99,4,748,254,1
5878397c9f11da09c8fe37fa,20,8,0,50,80,0
5878397c9f11da09c8fe37fc,1548,247,8,56,3,31
5878397c9f11da09c8fe37fe,119,371,6,231,51,73
5878397c9f11da09c8fe3800,6,13,17,26,30,1
5878397c9f11da09c8fe3802,22,360,9,28,21,1
5878397c9f11da09c8fe3804,77,53,1,8,1,15
5878397c9f11da09c8fe3806,223,619,39,18,7,119
5878397c9f11da09c8fe3808,143,70,10,24,14,24
5878397c9f11da09c8fe380a,13,65,0,180,117,27
5878397c9f11da09c8fe380c,35,9,0,0,43,0
5878397c9f11da09c8fe380e,546,67,14,32,2,64
5878397c9f11da09c8fe3810,96,143,6,32,4,39
5878397c9f11da09c8fe3812,4421,556,17,44,5,154
5878397c9f11da09c8fe3814,182,79,1,37,9,63
5878397c9f11da09c8fe3816,60,31,2,60,29,21
5878397c9f11da09c8fe3818,41,303,18,836,79,25
5878397c9f11da09c8fe381a,96,144,5,42,68,15
5878397c9f11da09c8fe381c,12,83,1,135,57,2
5878397c9f11da09c8fe381e,24,6,0,8,14,1
5878397c9f11da09c8fe3820,5,12,0,6,10,0
5878397c9f11da09c8fe3822,138,172,10,15,11,47
5878397c9f11da09c8fe3824,1,9,0,1,59,0
5878397c9f11da09c8fe3826,15,38,2,96,57,12
5878397c9f11da09c8fe3828,13,245,6,891,81,10
5878397c9f11da09c8fe382a,81,147,3,85,0,33
5878397c9f11da09c8fe382c,20,0,2,44,27,1
5878397c9f11da09c8fe382e,1,8,1,12,25,1
5878397c9f11da09c8fe3830,161,71,2,132,8,5
5878397c9f11da09c8fe3832,94,94,2,524,49,7
5878397c9f11da09c8fe3834,52,259,6,15,100,84
5878397c9f11da09c8fe3836,99,236,42,61,44,14
5878397c9f11da09c8fe3838,1524,308,52,11,1,66
5878397c9f11da09c8fe383a,126,25,2,55,52,5
5878397c9f11da09c8fe383c,6,36,5,249,28,3
5878397c9f11da09c8fe383e,8,158,7,552,69,21
5878397c9f11da09c8fe3840,911,565,14,14,6,247
5878397c9f11da09c8fe3842,22,117,5,215,84,29
5878397c9f11da09c8fe3844,29,50,1,58,17,12
5878397c9f11da09c8fe3846,25,201,23,312,68,42
5878397c9f11da09c8fe3848,178,156,2,25,13,36
5878397c9f11da09c8fe384a,73,109,2,24,4,26
